Unnamed: 0,cve_id,labels,num
2567,CVE-2016-4993,"['eap7-jboss-ejb-api_3.2_spec', 'eap7-apache-commons-beanutils', 'eap7-picketlink-bindings', 'eap7-netty', 'eap7-jboss-security-negotiation', 'io.undertow undertow-core', 'eap7-jboss-metadata', 'eap7-wildfly-web-console-eap', 'eap7-jansi', 'eap7-shibboleth-java-support', 'eap7-h2database', 'eap7-jboss-saaj-api_1.3_spec', 'eap7-javassist', 'eap7-joda-time', 'eap7-jaxen', 'eap7-jaxbintros', 'eap7-jboss-marshalling', 'eap7-narayana', 'eap7-jboss-seam-int', 'eap7-apache-mime4j', 'eap7-jgroups-azure', 'eap7-artemis-wildfly-integration', 'eap7-jackson-jaxrs-providers', 'eap7-picketlink-federation', 'eap7-jboss-jaxrs-api_2.0_spec', 'eap7-mod_cluster', 'eap7-jboss-classfilewriter', 'eap7-apache-cxf-xjc-utils', 'eap7-netty-xnio-transport', 'eap7-jboss-jms-api_2.0_spec', 'eap7-jboss-jaxrpc-api_1.1_spec', 'eap7-resteasy', 'eap7-jboss-security-xacml', 'eap7-ironjacamar', 'eap7-glassfish-el', 'eap7-undertow-jastow', 'eap7-hibernate-commons-annotations', 'eap7-hibernate-search', 'eap7-jboss-transaction-api_1.2_spec', 'eap7-jboss-connector-api_1.7_spec', 'eap7-jboss-jacc-api_1.5_spec', 'eap7-artemis-native', 'eap7-activemq-artemis', 'eap7-wildfly-javadocs', 'eap7-jbossws-common-tools', 'eap7-apache-commons-cli', 'eap7-jboss-aesh', 'eap7-picketbox', 'eap7-commons-logging-jboss-logmanager', 'eap7-picketbox-commons', 'eap7-jboss-dmr', 'eap7-glassfish-jaf', 'eap7-undertow', 'eap7-jackson-databind', 'eap7-jboss-ec2-eap', 'eap7-jboss-annotations-api_1.2_spec', 'eap7-jboss-modules', 'eap7-jboss-remoting-jmx', 'eap7-mustache-java', 'eap7-glassfish-javamail', 'eap7-jboss-jsp-api_2.3_spec', 'eap7-jackson-module-jaxb-annotations', 'eap7-jboss-ejb3-ext-api', 'eap7-snakeyaml', 'eap7-bouncycastle', 'eap7-jboss-websocket-api_1.1_spec', 'eap7-jboss-servlet-api_3.1_spec', 'eap7-jbossws-jaxws-undertow-httpspi', 'eap7-jboss-jaxws-api_2.2_spec', 'eap7-jboss-invocation', 'eap7-hibernate', 'eap7-httpcomponents-client', 'eap7-java-classmate', 'eap7-jboss-weld-2.2-api', 'eap7-jboss-jaspi-api_1.1_spec', 'eap7-httpcomponents-asyncclient', 'eap7-glassfish-json', 'eap7-jboss-jaxb-api_2.2_spec', 'eap7-jackson-core', 'eap7-wildfly', 'eap7-infinispan', 'eap7-jul-to-slf4j-stub', 'eap7-jboss-el-api_3.0_spec', 'eap7-jbossws-cxf', 'eap7-wss4j', 'eap7-antlr', 'eap7-codehaus-jackson', 'eap7-guava-libraries', 'eap7-apache-cxf', 'eap7-httpcomponents-core', 'eap7-objectweb-asm', 'eap7-neethi', 'eap7-glassfish-jaxb', 'eap7-weld-core', 'eap7-xom', 'eap7-jboss-ejb-client', 'eap7-xml-security', 'eap7-jbossws-common', 'eap7-jandex', 'eap7-xalan-j2', 'eap7-jboss-vfs', 'eap7-jboss-jsf-api_2.2_spec', 'eap7-glassfish-concurrent', 'eap7-glassfish-jsf', 'eap7-jboss-openjdk-orb', 'eap7-jberet', 'eap7-slf4j', 'eap7-ecj', 'eap7-sun-ws-metadata-2.0-api', 'eap7-apache-commons-io', 'eap7-jboss-genericjms', 'eap7-jgroups', 'eap7-jboss-logmanager', 'eap7-azure-storage', 'eap7-jackson-annotations', 'eap7-jboss-remoting', 'eap7-jettison', 'eap7-sun-saaj-1.3-impl', 'eap7-wildfly-common', 'eap7-jsoup', 'eap7-cryptacular', 'eap7-jboss-transaction-spi', 'eap7-jbossws-spi', 'eap7-wildfly-elytron', 'eap7-woodstox-core', 'eap7-hibernate-validator', 'eap7-jboss-interceptors-api_1.2_spec', 'eap7-jboss-xnio-base', 'eap7-staxmapper', 'eap7-hibernate-jpa-2.1-api', 'eap7-jboss-jstl-api_1.2_spec', 'eap7-jboss-concurrency-api_1.0_spec', 'eap7-jboss-iiop-client']",133
2572,CVE-2016-4999,['org.dashbuilder dashbuilder-dataset-sql'],1
2573,CVE-2016-5000,['org.apache.poi poi-examples'],1
2574,CVE-2016-5001,['org.apache.hadoop hadoop-hdfs'],1
2575,CVE-2016-5002,"['org.apache.xmlrpc xmlrpc-common', 'org.apache.xmlrpc xmlrpc-client', 'org.apache.xmlrpc xmlrpc', 'org.apache.xmlrpc xmlrpc-server']",4
2576,CVE-2016-5003,"['xmlrpc', 'org.apache.xmlrpc xmlrpc-server', 'xmlrpc-common', 'org.apache.xmlrpc xmlrpc', 'xmlrpc3', 'rh-java-common-xmlrpc']",6
2579,CVE-2016-5007,"['org.springframework spring-webmvc', 'org.springframework.security spring-security-web', 'org.springframework.security spring-security-config']",3
2584,CVE-2016-5016,"['org.cloudfoundry.identity cloudfoundry-identity-common', 'org.cloudfoundry.identity cloudfoundry-identity-server']",2
2586,CVE-2016-5018,"['jboss-as-server', 'jboss-as-ejb3', 'jboss-as-console', 'jboss-as-platform-mbean', 'jbossas-domain', 'jboss-as-web', 'jboss-as-modcluster', 'jboss-as-cli', 'jboss-as-management-client-content', 'hornetq', 'jboss-as-remoting', 'jboss-as-jaxr', 'jboss-hal', 'jbossts', 'jboss-as-jacorb', 'jboss-as-pojo', 'jboss-as-jaxrs', 'jboss-as-ee', 'jboss-as-configadmin', 'jboss-logmanager', 'jboss-as-controller-client', 'tomcat8', 'org.apache.tomcat jasper', 'jboss-as-osgi-configadmin', 'hibernate4-eap6', 'jboss-as-jsf', 'tomcat jasper-runtime', 'jboss-as-jdr', 'jboss-as-security', 'tomcat-vault', 'jboss-marshalling', 'jboss-as-osgi-service', 'jboss-as-jmx', 'jboss-as-domain-http', 'jboss-as-deployment-repository', 'jbossas-bundles', 'tomcat-native', 'jboss-as-cmp', 'org.apache.tomcat tomcat-jasper', 'jboss-as-mail', 'jboss-as-network', 'jboss-as-connector', 'jbossweb', 'jboss-as-xts', 'jboss-as-weld', 'jboss-as-domain-management', 'jbossas-standalone', 'jgroups', 'jboss-as-system-jmx', 'jboss-as-client-all', 'jboss-as-jsr77', 'jbossas-modules-eap', 'jbossas-product-eap', 'jboss-as-clustering', 'jbossas-core', 'jboss-modules', 'mod_cluster', 'jboss-as-controller', 'tomcat7', 'jbossas-welcome-content-eap', 'picketbox', 'jboss-as-threads', 'jboss-as-core-security', 'jboss-as-osgi', 'ironjacamar-eap6', 'jboss-ec2-eap', 'tomcat jasper', 'jboss-as-webservices', 'jboss-as-jpa', 'jboss-as-version', 'jboss-as-host-controller', 'resteasy', 'jbossas-appclient', 'jbossas-javadocs', 'jboss-as-messaging', 'jboss-as-naming', 'jboss-as-appclient', 'jboss-as-protocol', 'jboss-as-deployment-scanner', 'jboss-as-logging', 'jboss-as-picketlink', 'jboss-as-process-controller', 'jboss-as-embedded', 'jboss-as-transactions', 'jboss-as-sar', 'jboss-as-ee-deployment']",86
2587,CVE-2016-5019,"['org.apache.myfaces.trinidad trinidad-build', 'org.apache.myfaces.trinidad trinidad-api', 'org.apache.myfaces.trinidad trinidad-partial-lifecycle', 'org.apache.myfaces.trinidad trinidad-impl']",4
2644,CVE-2016-5388,"['org.apache.tomcat tomcat', 'org.apache.tomcat tomcat-catalina', 'httpd24', 'tomcat7', 'tomcat6', 'tomcat8']",6
2646,CVE-2016-5393,['org.apache.hadoop hadoop-common'],1
2647,CVE-2016-5394,['org.apache.sling org.apache.sling.xss'],1
2648,CVE-2016-5395,['org.apache.ranger ranger'],1
2693,CVE-2016-5682,"['org.webjars swagger-ui', 'org.webjars.npm swagger-ui', 'swagger-ui']",3
2702,CVE-2016-5725,['com.jcraft jsch'],1
2744,CVE-2016-6311,"['eap7-jboss-ejb-api_3.2_spec', 'eap7-apache-commons-beanutils', 'eap7-netty', 'eap7-jboss-iiop-client', 'eap7-jboss-metadata', 'eap7-wildfly-web-console-eap', 'eap7-jansi', 'eap7-shibboleth-java-support', 'eap7-h2database', 'eap7-jboss-saaj-api_1.3_spec', 'eap7-javassist', 'eap7-joda-time', 'eap7-jaxen', 'eap7-jaxbintros', 'eap7-jboss-marshalling', 'eap7-narayana', 'eap7-jboss-seam-int', 'eap7-jboss-jacc-api_1.5_spec', 'eap7-jgroups-azure', 'eap7-artemis-wildfly-integration', 'eap7-jackson-jaxrs-providers', 'eap7-mod_cluster', 'eap7-jboss-classfilewriter', 'eap7-codehaus-jackson', 'eap7-netty-xnio-transport', 'eap7-jboss-jms-api_2.0_spec', 'eap7-jboss-jaxrpc-api_1.1_spec', 'eap7-resteasy', 'eap7-jboss-security-xacml', 'eap7-ironjacamar', 'eap7-glassfish-el', 'eap7-undertow-jastow', 'eap7-hibernate-commons-annotations', 'eap7-hibernate-search', 'eap7-jboss-transaction-api_1.2_spec', 'eap7-jboss-connector-api_1.7_spec', 'eap7-apache-mime4j', 'eap7-artemis-native', 'eap7-activemq-artemis', 'eap7-wildfly-javadocs', 'eap7-jbossws-common-tools', 'eap7-apache-commons-cli', 'eap7-jboss-aesh', 'eap7-picketbox', 'eap7-commons-logging-jboss-logmanager', 'eap7-picketbox-commons', 'eap7-jboss-dmr', 'eap7-glassfish-jaf', 'eap7-undertow', 'eap7-jackson-databind', 'eap7-jboss-ec2-eap', 'eap7-jboss-annotations-api_1.2_spec', 'eap7-jboss-modules', 'eap7-jboss-remoting-jmx', 'eap7-mustache-java', 'eap7-glassfish-javamail', 'eap7-jboss-jsp-api_2.3_spec', 'eap7-jboss-logmanager', 'eap7-jackson-module-jaxb-annotations', 'eap7-jboss-ejb3-ext-api', 'eap7-snakeyaml', 'eap7-bouncycastle', 'eap7-jboss-websocket-api_1.1_spec', 'eap7-jboss-servlet-api_3.1_spec', 'eap7-jbossws-jaxws-undertow-httpspi', 'eap7-jboss-jaxws-api_2.2_spec', 'eap7-jboss-invocation', 'eap7-hibernate', 'eap7-httpcomponents-client', 'eap7-java-classmate', 'eap7-jboss-weld-2.2-api', 'eap7-jboss-jaspi-api_1.1_spec', 'eap7-httpcomponents-asyncclient', 'eap7-glassfish-json', 'eap7-jboss-jaxb-api_2.2_spec', 'eap7-jackson-core', 'eap7-wildfly', 'eap7-infinispan', 'eap7-jul-to-slf4j-stub', 'eap7-jboss-el-api_3.0_spec', 'eap7-jbossws-cxf', 'eap7-wss4j', 'eap7-antlr', 'eap7-apache-cxf-xjc-utils', 'eap7-guava-libraries', 'eap7-apache-cxf', 'eap7-httpcomponents-core', 'eap7-objectweb-asm', 'eap7-neethi', 'eap7-glassfish-jaxb', 'eap7-weld-core', 'eap7-xom', 'eap7-jboss-ejb-client', 'eap7-xml-security', 'eap7-jandex', 'eap7-jboss-vfs', 'eap7-jboss-jsf-api_2.2_spec', 'eap7-glassfish-concurrent', 'eap7-glassfish-jsf', 'eap7-jboss-openjdk-orb', 'eap7-slf4j', 'eap7-jboss-xnio-base', 'eap7-sun-ws-metadata-2.0-api', 'eap7-apache-commons-io', 'eap7-jboss-genericjms', 'eap7-staxmapper', 'eap7-jboss-jaxrs-api_2.0_spec', 'eap7-azure-storage', 'eap7-jackson-annotations', 'eap7-jboss-remoting', 'eap7-jettison', 'eap7-sun-saaj-1.3-impl', 'eap7-wildfly-common', 'eap7-jsoup', 'eap7-cryptacular', 'eap7-jboss-transaction-spi', 'eap7-jbossws-spi', 'eap7-wildfly-elytron', 'eap7-woodstox-core', 'eap7-hibernate-validator', 'eap7-jboss-interceptors-api_1.2_spec', 'eap7-ecj', 'eap7-jgroups', 'eap7-hibernate-jpa-2.1-api', 'eap7-jboss-concurrency-api_1.0_spec', 'eap7-jberet']",126
2752,CVE-2016-6345,['org.jboss.resteasy resteasy-jaxrs'],1
2753,CVE-2016-6346,"['jboss-as-server', 'jboss-as-ejb3', 'python-kombu', 'tfm-rubygem-google-api-client', 'rubygem-concurrent-ruby', 'rubygem-multi_json', 'jbossas-domain', 'tfm-rubygem-hammer_cli_foreman', 'tfm-rubygem-deface', 'jboss-as-web', 'tfm-rubygem-safemode', 'tfm-rubygem-journald-logger', 'jboss-as-modcluster', 'jboss-as-cli', 'tfm-rubygem-hammer_cli_foreman_bootdisk', 'tfm-rubygem-angular-rails-templates', 'qpid-proton', 'tfm-rubygem-fog-vsphere', 'jboss-as-management-client-content', 'tfm-rubygem-rbvmomi', 'jboss-as-osgi-service', 'katello-client-bootstrap', 'tfm-rubygem-fog-digitalocean', 'tfm-rubygem-foreman_discovery', 'tfm-rubygem-faraday', 'tfm-rubygem-ovirt-engine-sdk', 'jboss-as-remoting', 'libsolv', 'tfm-rubygem-hammer_cli_foreman_tasks', 'hornetq', 'python-oauth2', 'foreman-installer', 'python-isodate', 'pulp-katello', 'jboss-as-jaxr', 'jbossts', 'jboss-as-platform-mbean', 'tfm-rubygem-http-cookie', 'eap7-jboss-remoting', 'tfm-rubygem-net-ssh', 'jboss-as-jacorb', 'tfm-rubygem-redhat_access', 'jboss-as-pojo', 'tfm-rubygem-rabl', 'tfm-rubygem-hammer_cli_foreman_virt_who_configure', 'rubygem-smart_proxy_ansible', 'tfm-rubygem-ruby_parser', 'resteasy', 'apache-cxf', 'pulp-puppet', 'jbossas-appclient', 'jboss-as-weld', 'jboss-as-ee', 'python-anyjson', 'tfm-rubygem-statsd-instrument', 'katello-selinux', 'rubygem-smart_proxy_dynflow', 'tfm-rubygem-ruby2ruby', 'rubygem-rkerberos', 'satellite-installer', 'foreman-bootloaders-redhat', 'jboss-as-controller-client', 'rubygem-highline', 'tfm-rubygem-fog-xenserver', 'tfm-rubygem-audited', 'foreman-proxy', 'jboss-as-osgi', 'rubygem-netrc', 'jboss-as-osgi-configadmin', 'tfm-rubygem-foreman_ansible', 'rubygem-ansi', 'tfm-rubygem-hammer_cli_foreman_admin', 'tfm-rubygem-ancestry', 'python-twisted-web', 'tfm-rubygem-rbovirt', 'jboss-as-jsf', 'org.jboss.resteasy resteasy-jaxrs', 'rubygem-smart_proxy_dhcp_remote_isc', 'eap7-resteasy', 'rubygem-smart_proxy_pulp', 'rubygem-bundler_ext', 'eap7-activemq-artemis', 'tfm-rubygem-fog-google', 'eap7-ironjacamar', 'tfm-rubygem-robotex', 'rubygem-rest-client', 'tfm-rubygem-apipie-bindings', 'jboss-as-jdr', 'jboss-as-security', 'tfm-rubygem-will_paginate', 'tfm-rubygem-dynflow', 'pulp-rpm', 'tfm-rubygem-gssapi', 'tfm-rubygem-fog-aws', 'rubygem-oauth', 'tfm-rubygem-foreman_templates', 'saslwrapper', 'tfm-rubygem-secure_headers', 'jbossas-bundles', 'tfm-rubygem-rainbow', 'tfm-rubygem-fog-ovirt', 'jboss-as-messaging', 'tfm-rubygem-fog-json', 'tfm-rubygem-facter', 'tfm-rubygem-scoped_search', 'tfm-rubygem-ruby-libvirt', 'tfm-rubygem-journald-native', 'tfm-rubygem-hammer_cli_foreman_remote_execution', 'tfm-rubygem-get_process_mem', 'tfm-rubygem-deep_cloneable', 'tfm-rubygem-record_tag_helper', 'jboss-as-jmx', 'livecd-tools', 'tfm-rubygem-excon', 'jboss-as-domain-http', 'tfm-rubygem-jgrep', 'eap7-wildfly-javadocs', 'jboss-remoting3', 'jboss-as-deployment-repository', 'rubygem-rack-protection', 'jbossas-welcome-content-eap', 'qpid-cpp', 'jboss-as-cmp', 'tfm-rubygem-extlib', 'rubygem-passenger', 'tfm-rubygem-algebrick', 'tfm-rubygem-domain_name', 'tfm-rubygem-concurrent-ruby-edge', 'tfm-rubygem-hammer_cli_foreman_ansible', 'tfm-rubygem-rack-jsonp', 'eap7-undertow', 'libwebsockets', 'tfm-rubygem-diffy', 'tfm-rubygem-runcible', 'eap7-jboss-ec2-eap', 'jboss-as-mail', 'tfm-rubygem-git', 'katello', 'tfm-rubygem-roadie', 'tfm-rubygem-smart_proxy_dynflow_core', 'tfm-rubygem-gettext_i18n_rails', 'tfm-rubygem-foreman_hooks', 'tfm-rubygem-little-plugger', 'rubygem-logging', 'puppet-foreman_scap_client', 'jboss-as-network', 'rubygem-mime-types', 'rubygem-kafo_parsers', 'tfm-rubygem-unicode-display_width', 'foreman-selinux', 'jboss-as-connector', 'tfm-rubygem-netrc', 'python-celery', 'jbossweb', 'jboss-as-xts', 'tfm-rubygem-unf', 'tfm-rubygem-fog-core', 'tfm-rubygem-rest-client', 'infinispan', 'rubygem-gssapi', 'tfm-rubygem-webpack-rails', 'tfm-rubygem-redhat_access_lib', 'rubygem-openscap', 'puppetlabs-stdlib', 'rubygem-clamp', 'rubygem-faraday', 'tfm-rubygem-rails-i18n', 'tfm-rubygem-foreman_remote_execution_core', 'tfm-rubygem-foreman_openscap', 'jboss-as-domain-management', 'tfm-rubygem-foreman_virt_who_configure', 'tfm-rubygem-foreman_ansible_core', 'tfm-rubygem-ipaddress', 'tfm-rubygem-foreman_theme_satellite', 'rubygem-smart_proxy_discovery_image', 'tfm-rubygem-hashie', 'tfm-rubygem-fog-openstack', 'jbossas-standalone', 'tfm-rubygem-bastion', 'eap7-hibernate', 'rubygem-newt', 'katello-installer-base', 'tfm-rubygem-x-editable-rails', 'tfm-rubygem-clamp', 'rubygem-kafo', 'tfm-rubygem-net-ssh-krb', 'jboss-as-system-jmx', 'puppet-agent', 'python-billiard', 'tfm-rubygem-logging-journald', 'tfm-rubygem-addressable', 'python-pymongo', 'rubygem-little-plugger', 'rubygem-smart_proxy_openscap', 'jboss-as-client-all', 'jboss-as-jsr77', 'eap7-wildfly', 'python-crane', 'puppet-agent-oauth', 'tfm', 'rubygem-powerbar', 'rubygem-rack', 'tfm-rubygem-foreman-tasks-core', 'python-django', 'pulp-docker', 'tfm-rubygem-hammer_cli', 'jbossas-core', 'jboss-modules', 'tfm-rubygem-wicked', 'tfm-rubygem-trollop', 'jboss-as-deployment-scanner', 'tfm-rubygem-parse-cron', 'tfm-rubygem-pg', 'tfm-rubygem-hammer_cli_foreman_docker', 'rubygem-tilt', 'tfm-rubygem-ldap_fluff', 'tfm-rubygem-apipie-rails', 'tfm-rubygem-retriable', 'jboss-as-controller', 'rubygem-fast_gettext', 'ostree', 'tfm-rubygem-friendly_id', 'tfm-rubygem-launchy', 'rubygem-smart_proxy_remote_execution_ssh', 'picketbox', 'tfm-rubygem-hammer_cli_foreman_templates', 'qpid-dispatch', 'pulp-ostree', 'pcp-mmvstatsd', 'tfm-rubygem-apipie-params', 'ansiblerole-insights-client', 'tfm-rubygem-net-ldap', 'tfm-rubygem-sexp_processor', 'tfm-rubygem-polyglot', 'tfm-rubygem-highline', 'jboss-as-threads', 'tfm-rubygem-validates_lengths_from_database', 'pulp', 'tfm-rubygem-fast_gettext', 'rubygem-smart_proxy_discovery', 'jboss-as-core-security', 'tfm-rubygem-unf_ext', 'tfm-rubygem-awesome_print', 'tfm-rubygem-quantile', 'jboss-as-embedded', 'jboss-as-jaxrs', 'jboss-as-configadmin', 'tfm-rubygem-hammer_cli_foreman_openscap', 'jboss-msc', 'tfm-rubygem-responders', 'jbossas-modules-eap', 'tfm-rubygem-unicode', 'jbossas-product-eap', 'rubygem-rubyipmi', 'python-qpid', 'tfm-rubygem-foreman-tasks', 'rubygem-foreman_scap_client', 'jboss-as-sar', 'jboss-ec2-eap', 'tfm-rubygem-roadie-rails', 'weld-core', 'jbossas-javadocs', 'tfm-rubygem-foreman_docker', 'jboss-as-jpa', 'python-vine', 'jboss-as-version', 'tfm-rubygem-anemone', 'katello-certs-tools', 'candlepin', 'tfm-rubygem-autoparse', 'python-amqp', 'python-nectar', 'jboss-as-host-controller', 'tfm-rubygem-formatador', 'tfm-rubygem-powerbar', 'tfm-rubygem-signet', 'python-mongoengine', 'tfm-rubygem-multipart-post', 'tfm-rubygem-hammer_cli_csv', 'jboss-as-clustering', 'tfm-rubygem-fog-libvirt', 'tfm-rubygem-katello', 'foreman', 'satellite', 'tfm-rubygem-prometheus-client', 'tfm-rubygem-qpid_messaging', 'tfm-rubygem-passenger', 'puppetserver', 'tfm-rubygem-foreman_bootdisk', 'mongodb', 'rubygem-sinatra', 'jboss-as-naming', 'tfm-rubygem-jwt', 'tfm-rubygem-ovirt_provision_plugin', 'jboss-as-appclient', 'rubygem-hashie', 'tfm-rubygem-sshkey', 'v8', 'tfm-rubygem-net-ping', 'tfm-rubygem-logging', 'tfm-rubygem-hammer_cli_foreman_discovery', 'tfm-rubygem-activerecord-session_store', 'rubygem-kafo_wizards', 'jboss-as-protocol', 'redhat-access-insights-puppet', 'tfm-rubygem-deacon', 'tfm-rubygem-ffi', 'jboss-as-logging', 'jboss-as-picketlink', 'tfm-rubygem-fog-rackspace', 'tfm-rubygem-docker-api', 'jboss-as-process-controller', 'tfm-rubygem-css_parser', 'jboss-as-webservices', 'tfm-rubygem-hammer_cli_katello', 'jboss-as-transactions', 'tfm-rubygem-daemons', 'tfm-rubygem-net-scp', 'eap7-jboss-xnio-base', 'jboss-as-ee-deployment', 'tfm-rubygem-oauth', 'tfm-rubygem-bundler_ext', 'eap7-jgroups', 'tfm-rubygem-locale', 'gofer', 'tfm-rubygem-fog-xml', 'tfm-rubygem-fog', 'tfm-rubygem-foreman_remote_execution', 'tfm-rubygem-sequel']",329
2754,CVE-2016-6347,['org.jboss.resteasy resteasy-jaxrs'],1
2755,CVE-2016-6348,['org.jboss.resteasy resteasy-jaxrs'],1
2766,CVE-2016-6636,"['org.cloudfoundry.identity cloudfoundry-identity-login', 'org.cloudfoundry.identity cloudfoundry-identity-server']",2
2767,CVE-2016-6637,"['org.cloudfoundry.identity cloudfoundry-identity-login', 'org.cloudfoundry.identity cloudfoundry-identity-server']",2
2768,CVE-2016-6651,"['org.cloudfoundry.identity cloudfoundry-identity-common', 'org.cloudfoundry.identity cloudfoundry-identity-server']",2
2769,CVE-2016-6652,['org.springframework.data spring-data-jpa'],1
2770,CVE-2016-6659,"['org.cloudfoundry.identity cloudfoundry-identity-uaa', 'org.cloudfoundry.identity cloudfoundry-identity-common', 'org.cloudfoundry.identity cloudfoundry-identity-server']",3
2775,CVE-2016-6793,['org.apache.wicket wicket-util'],1
2776,CVE-2016-6794,"['mod_cluster', 'tomcat tomcat-util', 'org.apache.tomcat tomcat-catalina', 'tomcat7', 'org.apache.tomcat tomcat-util-scan', 'hibernate4-eap6', 'org.apache.tomcat catalina', 'tomcat-vault', 'org.apache.tomcat tomcat-util', 'tomcat-native', 'tomcat8']",11
2777,CVE-2016-6795,['org.apache.struts struts2-core'],1
2778,CVE-2016-6796,"['jboss-as-server', 'jboss-as-ejb3', 'jboss-as-console', 'jboss-as-platform-mbean', 'jbossas-domain', 'jboss-as-web', 'jboss-as-modcluster', 'jboss-as-cli', 'jboss-as-management-client-content', 'hornetq', 'jboss-as-remoting', 'jboss-as-jaxr', 'jboss-hal', 'jbossts', 'jboss-as-jacorb', 'jboss-as-pojo', 'jboss-as-jaxrs', 'jbossas-appclient', 'jboss-as-ee', 'jboss-as-configadmin', 'jboss-logmanager', 'jboss-as-controller-client', 'tomcat8', 'org.apache.tomcat jasper', 'jboss-as-osgi-configadmin', 'hibernate4-eap6', 'jboss-as-jsf', 'jboss-as-jdr', 'jboss-as-security', 'tomcat-vault', 'jboss-marshalling', 'jboss-as-osgi-service', 'jboss-as-jmx', 'jboss-as-domain-http', 'jboss-as-deployment-repository', 'jbossas-bundles', 'tomcat-native', 'jboss-as-cmp', 'org.apache.tomcat tomcat-jasper', 'tomcat jasper-compiler', 'jboss-as-mail', 'jboss-as-network', 'jboss-as-connector', 'jbossweb', 'jboss-as-xts', 'jboss-as-weld', 'jboss-as-domain-management', 'jbossas-standalone', 'jgroups', 'jboss-as-system-jmx', 'jboss-as-client-all', 'jboss-as-jsr77', 'jbossas-modules-eap', 'jbossas-product-eap', 'jboss-as-clustering', 'jbossas-core', 'jboss-modules', 'mod_cluster', 'jboss-as-controller', 'tomcat7', 'jbossas-welcome-content-eap', 'picketbox', 'jboss-as-threads', 'jboss-as-core-security', 'jboss-as-osgi', 'ironjacamar-eap6', 'jboss-ec2-eap', 'tomcat jasper', 'jbossas-javadocs', 'jboss-as-jpa', 'jboss-as-version', 'jboss-as-host-controller', 'resteasy', 'jboss-as-webservices', 'jboss-as-messaging', 'jboss-as-naming', 'jboss-as-appclient', 'jboss-as-protocol', 'jboss-as-deployment-scanner', 'jboss-as-logging', 'jboss-as-picketlink', 'jboss-as-process-controller', 'jboss-as-embedded', 'jboss-as-transactions', 'jboss-as-sar', 'jboss-as-ee-deployment']",86
2779,CVE-2016-6797,"['mod_cluster', 'tomcat catalina', 'org.apache.tomcat tomcat-catalina', 'org.apache.tomcat.embed tomcat-embed-core', 'tomcat7', 'hibernate4-eap6', 'org.apache.tomcat catalina', 'tomcat-vault', 'tomcat-native', 'tomcat8']",10
2780,CVE-2016-6798,['org.apache.sling org.apache.sling.xss'],1
2781,CVE-2016-6801,['org.apache.jackrabbit jackrabbit-webdav'],1
2782,CVE-2016-6802,['org.apache.shiro shiro-web'],1
2783,CVE-2016-6805,['org.apache.ignite ignite-core'],1
2784,CVE-2016-6806,['org.apache.wicket wicket-core'],1
2786,CVE-2016-6809,"['org.apache.tika tika-parsers', 'net.sourceforge.jmatio jmatio']",2
2787,CVE-2016-6810,['org.apache.activemq activemq-web-console'],1
2788,CVE-2016-6811,"['org.apache.hadoop hadoop-yarn-server-nodemanager', 'org.apache.hadoop hadoop-common']",2
2789,CVE-2016-6812,['org.apache.cxf cxf-rt-transports-http'],1
2790,CVE-2016-6814,"['org.codehaus.groovy groovy-all', 'groovy', 'org.codehaus.groovy groovy', 'rh-maven33-groovy']",4
2791,CVE-2016-6815,['org.apache.ranger ranger-kafka-plugin'],1
2792,CVE-2016-6816,"['jboss-as-server', 'jboss-as-ejb3', 'org.apache.tomcat coyote', 'jboss-as-webservices', 'jboss-as-console', 'jboss-ejb-client', 'jboss-as-platform-mbean', 'jboss-as-cli', 'jbossas-domain', 'jboss-as-jdr', 'jboss-as-weld', 'jboss-as-web', 'jboss-as-security', 'tomcat6', 'jboss-as-modcluster', 'jboss-as-core-security', 'jboss-as-domain-management', 'jboss-as-jaxrs', 'jboss-as-network', 'jboss-as-management-client-content', 'jboss-as-osgi-service', 'jbossas-javadocs', 'jbossas-standalone', 'jboss-as-jpa', 'jboss-as-remoting', 'jboss-ec2-eap', 'jboss-as-messaging', 'jboss-as-mail', 'jboss-as-transactions', 'jboss-as-system-jmx', 'jboss-as-host-controller', 'jboss-as-jaxr', 'jboss-hal', 'hornetq', 'resteasy', 'tomcat8', 'jbossas-welcome-content-eap', 'jboss-as-threads', 'org.apache.tomcat catalina', 'jboss-as-domain-http', 'jboss-as-jacorb', 'jboss-as-configadmin', 'jbossas-modules-eap', 'jboss-as-pojo', 'jbossas-product-eap', 'jbossas-bundles', 'org.apache.tomcat tomcat-catalina', 'tomcat7', 'jboss-as-cmp', 'jboss-as-clustering', 'jbossas-core', 'jboss-as-naming', 'mod_cluster', 'org.apache.tomcat tomcat-util', 'apache-cxf', 'jboss-as-appclient', 'jbossas-appclient', 'org.apache.tomcat tomcat-coyote', 'jboss-as-ee', 'infinispan', 'tomcat-vault', 'tomcat-native', 'jboss-as-protocol', 'jboss-as-version', 'jboss-as-controller', 'jboss-as-deployment-scanner', 'jboss-as-logging', 'jboss-as-client-all', 'jboss-as-picketlink', 'jboss-as-deployment-repository', 'jboss-as-process-controller', 'jboss-as-jsr77', 'jboss-as-embedded', 'jboss-as-osgi', 'jboss-as-sar', 'jboss-as-osgi-configadmin', 'jboss-as-ee-deployment', 'jboss-as-jmx', 'hibernate4-eap6', 'jboss-as-controller-client', 'jboss-as-jsf', 'jboss-as-connector', 'jbossweb', 'jboss-as-xts']",84
